epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
2 -- 28 -- 632.6335 -- 2.3707e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 5.7148e-01 3.9230e-01 -3.4637e-01 5.0000e+00
2 -- 29 -- 640.5595 -- 2.2824e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6275e-01 6.4060e-02 -4.5670e-01 5.0000e+00
2 -- 30 -- 652.4708 -- 3.0876e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.3528e+00 -9.8610e-02 -5.3123e-01 5.0000e+00
2 -- 31 -- 638.3032 -- 3.0954e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0025e+00 -1.0860e-01 -6.0960e-01 5.0000e+00
2 -- 32 -- 618.0188 -- 2.9561e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.5500e-01 5.4830e-04 -7.2928e-01 5.0000e+00
3 -- 0 -- 607.7319 -- 3.2389e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0956e+00 1.0214e-01 -6.4689e-01 5.0000e+00
3 -- 1 -- 617.9834 -- 3.1771e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8092e-01 2.0019e-01 -5.6831e-01 5.0000e+00
3 -- 2 -- 605.1836 -- 3.1303e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8528e-01 4.0307e-01 -5.2918e-01 5.0000e+00
3 -- 3 -- 613.4453 -- 2.5813e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.2463e-01 3.8747e-01 -5.3374e-01 5.0000e+00
3 -- 4 -- 624.7409 -- 2.0170e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.8137e-01 2.8287e-01 -4.9726e-01 5.0000e+00
3 -- 5 -- 607.8487 -- 2.1579e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0699e+00 2.9955e-01 -6.6030e-01 5.0000e+00
3 -- 6 -- 593.6904 -- 2.9014e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.3446e+00 3.9314e-01 -4.6673e-01 5.0000e+00
3 -- 7 -- 586.1006 -- 3.3599e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1580e+00 4.3371e-01 -6.0726e-01 5.0000e+00
